docdb_family_id,stratum,score,neuro,ml,verdict
91901881,7,0.937988,2,1,REL_ML
91902073,6,0.67334,2,1,REL_ML
91902162,7,0.82666,0,0,NOT_NOML
91902246,6,0.580566,0,1,NOT_ML
91902274,8,0.990234,2,0,REL_NOML
91902344,8,0.98877,2,1,REL_ML
91902652,6,0.73584,0,1,NOT_ML
91902683,8,0.958984,2,1,REL_ML
91902784,6,0.663086,0,1,NOT_ML
91902900,6,0.567383,0,0,NOT_NOML
91902933,6,0.518066,0,1,NOT_ML
91903086,7,0.807129,0,1,NOT_ML
91903195,4,0.073853,0,0,NOT_NOML
91903291,8,0.954102,2,0,REL_NOML
91903581,8,0.973633,2,0,REL_NOML
91903786,4,0.012627,0,0,NOT_NOML
91903807,7,0.806152,0,0,NOT_NOML
91903981,3,0.00326,0,0,NOT_NOML
91904177,3,0.005322,0,0,NOT_NOML
91904865,7,0.851562,0,0,NOT_NOML
91905301,6,0.505371,0,0,NOT_NOML
91905431,7,0.875488,2,0,REL_NOML
91905485,6,0.505371,0,0,NOT_NOML
91905607,8,0.990234,2,1,REL_ML
91905716,3,0.00956,0,0,NOT_NOML
91905769,6,0.624512,0,0,NOT_NOML
91905845,1,0.000951,0,0,NOT_NOML
91906633,4,0.015076,0,0,NOT_NOML
91907005,3,0.006096,0,0,NOT_NOML
91907031,6,0.552734,0,0,NOT_NOML
91907300,6,0.697754,0,0,NOT_NOML
91907398,6,0.771484,0,0,NOT_NOML
91907513,7,0.866699,2,1,REL_ML
91907673,4,0.010094,0,0,NOT_NOML
91907735,6,0.615723,0,0,NOT_NOML
91908168,8,0.987793,2,1,REL_ML
91909176,3,0.005001,0,0,NOT_NOML
91909195,5,0.130493,0,0,NOT_NOML
91909921,8,0.996582,2,0,REL_NOML
91910221,6,0.617188,0,0,NOT_NOML
91910314,6,0.556641,0,0,NOT_NOML
91910327,6,0.561523,0,1,NOT_ML
91910413,5,0.258789,0,1,NOT_ML
91910456,6,0.56543,0,0,NOT_NOML
91910489,5,0.158447,0,1,NOT_ML
91910491,6,0.560547,0,0,NOT_NOML
91910603,6,0.538574,2,0,REL_NOML
91910833,6,0.69043,2,0,REL_NOML
91910928,3,0.004738,0,0,NOT_NOML
91911003,8,0.991699,2,0,REL_NOML
91911202,6,0.630859,0,0,NOT_NOML
91911363,8,0.975586,2,0,REL_NOML
91911445,6,0.583496,0,1,NOT_ML
91911906,3,0.003286,0,0,NOT_NOML
91911927,6,0.748535,2,0,REL_NOML
91912035,6,0.556641,0,0,NOT_NOML
91912174,6,0.691406,0,1,NOT_ML
91912179,7,0.82959,2,0,REL_NOML
91912621,6,0.633789,0,0,NOT_NOML
91913854,4,0.011246,0,0,NOT_NOML
91914204,4,0.018692,0,0,NOT_NOML
91915645,6,0.601562,0,0,NOT_NOML
91915691,4,0.097229,0,0,NOT_NOML
91916654,4,0.013374,0,0,NOT_NOML
91916759,3,0.008217,0,0,NOT_NOML
91917462,1,0.000527,0,0,NOT_NOML
91917823,6,0.601562,2,0,REL_NOML
91918957,3,0.003351,0,0,NOT_NOML
91918977,6,0.66748,2,0,REL_NOML
91919418,6,0.595703,2,0,REL_NOML
91919844,7,0.839355,2,0,REL_NOML
91919951,8,0.960938,2,0,REL_NOML
91920202,1,0.000285,0,0,NOT_NOML
91921044,3,0.003538,0,0,NOT_NOML
91922132,8,0.954102,2,0,REL_NOML
91922493,2,0.00255,0,0,NOT_NOML
91922558,6,0.528809,0,0,NOT_NOML
91922808,2,0.001245,0,0,NOT_NOML
91923037,2,0.001574,0,0,NOT_NOML
91923392,2,0.002462,0,0,NOT_NOML
91924193,6,0.569336,0,1,NOT_ML
91924531,8,0.963867,2,1,REL_ML
91925566,3,0.009895,0,0,NOT_NOML
91926117,4,0.088989,0,0,NOT_NOML
91926275,2,0.002058,0,0,NOT_NOML
91926718,5,0.105042,0,0,NOT_NOML
91926789,5,0.105774,0,0,NOT_NOML
91927053,3,0.00634,0,0,NOT_NOML
91927059,3,0.004486,0,0,NOT_NOML
91927249,3,0.00316,0,0,NOT_NOML
91927492,1,0.000619,0,0,NOT_NOML
91929138,6,0.62207,2,0,REL_NOML
91929434,1,0.000285,0,0,NOT_NOML
91930438,8,0.955566,2,0,REL_NOML
91931440,2,0.001012,0,0,NOT_NOML
91931541,6,0.70459,0,0,NOT_NOML
91931647,4,0.015488,0,0,NOT_NOML
91931924,1,0.000416,0,0,NOT_NOML
91931987,3,0.00502,0,0,NOT_NOML
91932574,6,0.785156,2,0,REL_NOML
91932590,4,0.013687,0,0,NOT_NOML
91933738,7,0.918457,2,0,REL_NOML
91934572,1,0.0009,0,0,NOT_NOML
91934882,3,0.00399,0,0,NOT_NOML
91935075,2,0.002913,0,0,NOT_NOML
91935134,2,0.002768,0,0,NOT_NOML
91935488,1,0.000532,0,0,NOT_NOML
91935588,6,0.531738,0,0,NOT_NOML
91936011,3,0.003197,0,0,NOT_NOML
91936057,1,0.00037,0,0,NOT_NOML
91936386,2,0.001803,0,0,NOT_NOML
91936526,1,0.000148,0,0,NOT_NOML
91936529,7,0.824219,2,0,REL_NOML
91936853,3,0.003456,0,0,NOT_NOML
91937031,6,0.525879,0,0,NOT_NOML
91937273,2,0.002747,0,0,NOT_NOML
91937570,3,0.003721,0,0,NOT_NOML
91937814,2,0.001012,0,0,NOT_NOML
91938146,6,0.577148,0,0,NOT_NOML
91938175,3,0.004593,0,0,NOT_NOML
91938800,1,0.000911,0,0,NOT_NOML
91939000,4,0.032288,0,0,NOT_NOML
91939010,7,0.840332,0,0,NOT_NOML
91939334,3,0.00321,0,0,NOT_NOML
91939569,4,0.018265,0,0,NOT_NOML
91939721,4,0.031921,0,0,NOT_NOML
91939812,3,0.006145,0,0,NOT_NOML
91941218,2,0.001285,0,0,NOT_NOML
91941299,2,0.00227,0,0,NOT_NOML
91942183,3,0.003147,0,0,NOT_NOML
91942503,3,0.007065,0,0,NOT_NOML
91942663,2,0.001513,0,0,NOT_NOML
91942665,2,0.0013,0,0,NOT_NOML
91942769,7,0.874023,2,0,REL_NOML
91943018,3,0.003325,0,0,NOT_NOML
91943865,6,0.588379,0,0,NOT_NOML
91945100,8,0.963867,2,0,REL_NOML
91946608,7,0.845703,2,0,REL_NOML
91947322,8,0.963379,0,0,NOT_NOML
91949729,6,0.749512,2,0,REL_NOML
91950245,5,0.187378,0,0,NOT_NOML
91950500,8,0.973633,2,0,REL_NOML
91950537,6,0.79834,0,0,NOT_NOML
91951273,3,0.004681,0,0,NOT_NOML
91951566,6,0.530762,0,1,NOT_ML
91951697,7,0.883789,2,0,REL_NOML
91951730,6,0.630859,0,0,NOT_NOML
91951754,6,0.682129,0,0,NOT_NOML
91951809,7,0.824219,2,0,REL_NOML
91951955,4,0.012573,0,0,NOT_NOML
91952418,3,0.00358,0,0,NOT_NOML
91952616,6,0.626465,0,1,NOT_ML
91952706,6,0.588379,0,1,NOT_ML
91952844,4,0.0802,0,0,NOT_NOML
91953173,6,0.575195,0,0,NOT_NOML
91953229,6,0.697754,0,0,NOT_NOML
91953446,6,0.69043,0,0,NOT_NOML
91953510,4,0.014061,0,0,NOT_NOML
91953879,2,0.001987,0,0,NOT_NOML
91953992,7,0.946289,2,1,REL_ML
91954128,8,0.95752,2,0,REL_NOML
91954420,7,0.913574,2,0,REL_NOML
91954971,4,0.015961,0,0,NOT_NOML
91954988,7,0.928711,0,0,NOT_NOML
91955065,5,0.15332,0,0,NOT_NOML
91955194,4,0.070557,0,0,NOT_NOML
91955455,2,0.001972,0,0,NOT_NOML
91955718,4,0.010612,0,0,NOT_NOML
91955988,2,0.002823,0,0,NOT_NOML
91956196,6,0.55957,0,0,NOT_NOML
91956343,8,0.959473,2,0,REL_NOML
91956406,8,0.976074,2,0,REL_NOML
91956409,7,0.875488,0,0,NOT_NOML
91956469,8,0.980957,2,1,REL_ML
91956530,2,0.0017,0,0,NOT_NOML
91956589,7,0.899414,0,0,NOT_NOML
91957302,6,0.779785,2,0,REL_NOML
91957624,2,0.001649,0,0,NOT_NOML
91958032,7,0.839355,2,0,REL_NOML
91958060,8,0.969727,2,0,REL_NOML
91958196,7,0.82666,2,0,REL_NOML
91958423,3,0.008881,0,0,NOT_NOML
91958538,6,0.791016,0,0,NOT_NOML
91958605,6,0.504395,2,0,REL_NOML
91958811,8,0.990723,2,0,REL_NOML
91959073,5,0.108765,0,0,NOT_NOML
91959358,8,0.995117,2,0,REL_NOML
91959503,6,0.683594,0,0,NOT_NOML
91960477,4,0.021088,0,0,NOT_NOML
91960511,8,0.980957,2,0,REL_NOML
91960649,3,0.00729,0,0,NOT_NOML
91960839,7,0.833984,2,0,REL_NOML
91961808,4,0.012527,0,0,NOT_NOML
91961879,3,0.00316,0,0,NOT_NOML
91961921,7,0.890137,0,1,NOT_ML
91962718,4,0.037537,0,0,NOT_NOML
91963297,4,0.011963,0,0,NOT_NOML
91963364,6,0.590332,0,1,NOT_ML
91963369,6,0.508301,0,1,NOT_ML
91963845,6,0.799805,1,0,BOR_NOML
91963875,6,0.736816,0,1,NOT_ML
91963975,4,0.034302,0,0,NOT_NOML
91964201,4,0.016525,0,0,NOT_NOML
91964218,6,0.535645,0,0,NOT_NOML
91964484,6,0.630859,0,1,NOT_ML
91964547,4,0.07019,0,0,NOT_NOML
91964568,6,0.544434,0,0,NOT_NOML
91964794,6,0.578125,0,0,NOT_NOML
91964816,2,0.002068,0,0,NOT_NOML
91964847,6,0.532715,0,0,NOT_NOML
91964850,6,0.75,0,0,NOT_NOML
91964851,7,0.804199,2,1,REL_ML
91964853,7,0.865234,0,0,NOT_NOML
91965178,7,0.865723,2,0,REL_NOML
91965185,8,0.953613,2,0,REL_NOML
91965220,6,0.619141,2,1,REL_ML
91965296,6,0.51709,0,0,NOT_NOML
91965325,8,0.980469,2,0,REL_NOML
91965732,7,0.827637,0,1,NOT_ML
91965804,4,0.016586,0,1,NOT_ML
91965821,6,0.616211,0,1,NOT_ML
91966130,6,0.771973,0,0,NOT_NOML
91966175,6,0.785645,0,0,NOT_NOML
91966418,6,0.593262,0,0,NOT_NOML
91966500,5,0.116943,0,0,NOT_NOML
91966604,8,0.996094,2,0,REL_NOML
91967447,3,0.008156,0,0,NOT_NOML
91968524,3,0.004646,0,0,NOT_NOML
91968732,3,0.005535,0,0,NOT_NOML
91968760,6,0.594238,2,0,REL_NOML
91969076,7,0.806152,0,0,NOT_NOML
91969500,6,0.740723,0,0,NOT_NOML
91969540,6,0.731445,0,0,NOT_NOML
91969607,6,0.779785,0,0,NOT_NOML
91969846,7,0.898926,2,0,REL_NOML
91969879,4,0.036621,0,0,NOT_NOML
91969976,8,0.963867,2,0,REL_NOML
91969979,8,0.984863,2,0,REL_NOML
91970152,7,0.801758,0,0,NOT_NOML
91970571,3,0.005554,0,0,NOT_NOML
91970716,6,0.637207,0,0,NOT_NOML
91970808,6,0.79541,2,0,REL_NOML
91970903,7,0.84375,0,0,NOT_NOML
91970931,7,0.807617,0,0,NOT_NOML
91970995,8,0.990723,2,0,REL_NOML
91971076,7,0.88623,2,0,REL_NOML
91971078,7,0.894531,2,0,REL_NOML
91971098,6,0.649902,0,0,NOT_NOML
91971135,6,0.541504,0,0,NOT_NOML
91971224,6,0.666504,0,0,NOT_NOML
91971902,3,0.009125,0,0,NOT_NOML
91972742,2,0.002684,0,0,NOT_NOML
91973437,5,0.162598,0,0,NOT_NOML
91973687,6,0.741211,2,0,REL_NOML
91973798,2,0.002502,0,0,NOT_NOML
91973826,2,0.002714,0,0,NOT_NOML
91974248,6,0.627441,0,0,NOT_NOML
91974376,6,0.701172,0,0,NOT_NOML
91974518,2,0.001579,0,0,NOT_NOML
91974752,4,0.0149,0,0,NOT_NOML
91975871,6,0.51709,0,0,NOT_NOML
91976055,1,0.000416,0,0,NOT_NOML
91976937,6,0.593262,2,0,REL_NOML
91977130,2,0.001107,0,0,NOT_NOML
91977305,7,0.912109,2,0,REL_NOML
91977528,1,0.000966,0,0,NOT_NOML
91978588,4,0.012772,0,0,NOT_NOML
91979136,6,0.699707,0,0,NOT_NOML
91979953,6,0.671875,0,0,NOT_NOML
91980456,5,0.146362,0,0,NOT_NOML
91980810,7,0.888672,2,0,REL_NOML
91981170,4,0.047333,0,0,NOT_NOML
91981958,3,0.008217,0,0,NOT_NOML
91982230,3,0.008255,0,0,NOT_NOML
91982271,6,0.555664,0,1,NOT_ML
91982359,6,0.590332,0,0,NOT_NOML
91982563,3,0.0042,0,0,NOT_NOML
91982616,6,0.765137,0,1,NOT_ML
91982672,7,0.897461,2,1,REL_ML
91982822,6,0.678711,2,1,REL_ML
91982912,3,0.0051,0,0,NOT_NOML
91983550,8,0.964355,2,1,REL_ML
91983708,6,0.527832,2,0,REL_NOML
91983732,6,0.647949,0,0,NOT_NOML
91983834,6,0.60791,0,0,NOT_NOML
91984290,6,0.732422,0,0,NOT_NOML
91984361,6,0.709961,0,1,NOT_ML
91984478,4,0.018539,0,0,NOT_NOML
91984759,6,0.604492,0,1,NOT_ML
91984855,6,0.710938,0,0,NOT_NOML
91985123,6,0.619141,0,0,NOT_NOML
91985368,5,0.22644,0,0,NOT_NOML
91985491,4,0.038605,0,0,NOT_NOML
91985609,6,0.644531,2,1,REL_ML
91985683,3,0.004433,0,0,NOT_NOML
91985838,6,0.714844,0,1,NOT_ML
91985875,8,0.982422,2,0,REL_NOML
91986002,6,0.553711,0,1,NOT_ML
91986115,6,0.583496,0,0,NOT_NOML
91986255,8,0.976562,2,1,REL_ML
91986309,4,0.063721,0,0,NOT_NOML
91986397,6,0.575195,0,0,NOT_NOML
91986620,6,0.700195,0,1,NOT_ML
91986653,8,0.97998,2,1,REL_ML
91987021,6,0.606934,2,0,REL_NOML
91987139,6,0.538574,2,0,REL_NOML
91987367,8,0.994629,2,0,REL_NOML
91987400,4,0.016098,0,0,NOT_NOML
91987490,6,0.620117,0,0,NOT_NOML
91987658,7,0.898438,2,0,REL_NOML
91987733,8,0.964355,2,1,REL_ML
91987945,5,0.164307,2,0,REL_NOML
91987989,4,0.01738,0,0,NOT_NOML
91988064,6,0.721191,0,0,NOT_NOML
91988161,6,0.776367,2,1,REL_ML
91988300,8,0.996582,2,1,REL_ML
91988323,6,0.677734,0,1,NOT_ML
91988356,7,0.84375,0,1,NOT_ML
91988385,3,0.008781,0,0,NOT_NOML
91988414,8,0.985352,2,1,REL_ML
91988556,5,0.11499,0,0,NOT_NOML
91988563,4,0.010452,0,0,NOT_NOML
91988638,6,0.521973,0,0,NOT_NOML
91989060,6,0.59668,2,1,REL_ML
91989169,6,0.635742,0,1,NOT_ML
91989361,7,0.819824,0,1,NOT_ML
91989639,6,0.68457,0,0,NOT_NOML
91989704,4,0.018875,0,0,NOT_NOML
91989942,1,0.000455,0,0,NOT_NOML
91990356,8,0.956055,2,0,REL_NOML
91990505,6,0.679688,2,0,REL_NOML
91990555,8,0.970215,2,1,REL_ML
91990865,6,0.788086,0,1,NOT_ML
91991212,4,0.06488,0,0,NOT_NOML
91991497,6,0.795898,2,0,REL_NOML
91991617,3,0.009743,0,0,NOT_NOML
91991879,6,0.762207,2,0,REL_NOML
91991882,6,0.712402,2,0,REL_NOML
91991927,6,0.674316,0,0,NOT_NOML
91992149,5,0.189209,0,0,NOT_NOML
91992276,8,0.960938,2,1,REL_ML
91992507,6,0.54834,0,0,NOT_NOML
91992576,3,0.009415,0,0,NOT_NOML
91992605,4,0.011162,0,0,NOT_NOML
91993182,4,0.090271,0,0,NOT_NOML
91993527,6,0.515137,0,0,NOT_NOML
91993538,6,0.646484,2,1,REL_ML
91993693,6,0.665527,2,0,REL_NOML
91993818,6,0.680176,0,1,NOT_ML
91994119,7,0.904297,2,1,REL_ML
91994391,6,0.544434,0,1,NOT_ML
91994424,8,0.994629,2,1,REL_ML
91994433,7,0.938477,0,0,NOT_NOML
91994493,8,0.966797,2,0,REL_NOML
91995011,8,0.951172,2,0,REL_NOML
91995133,6,0.774902,0,0,NOT_NOML
91995387,6,0.61084,0,0,NOT_NOML
91995603,6,0.534668,0,0,NOT_NOML
91995675,5,0.219727,0,0,NOT_NOML
91995753,6,0.513184,2,1,REL_ML
91995855,6,0.529785,0,0,NOT_NOML
91995923,8,0.984863,2,0,REL_NOML
91995994,4,0.018982,0,0,NOT_NOML
91996257,5,0.11377,0,1,NOT_ML
91996272,8,0.991211,2,1,REL_ML
91996343,8,0.998535,2,0,REL_NOML
91996386,4,0.041687,0,0,NOT_NOML
91996411,6,0.649902,0,1,NOT_ML
91996738,8,0.987305,2,0,REL_NOML
91996933,6,0.726562,2,0,REL_NOML
91996939,8,0.979004,2,0,REL_NOML
91997073,6,0.540527,0,1,NOT_ML
91997483,8,0.997559,2,1,REL_ML
91997548,6,0.57959,0,0,NOT_NOML
91997962,8,0.994629,2,0,REL_NOML
91998152,6,0.570312,0,0,NOT_NOML
91998233,6,0.645508,0,1,NOT_ML
91998517,6,0.546387,0,0,NOT_NOML
91998551,7,0.92627,2,0,REL_NOML
91998740,7,0.909668,0,0,NOT_NOML
91998748,6,0.62207,2,1,REL_ML
91999118,5,0.10144,0,0,NOT_NOML
91999198,6,0.547363,0,1,NOT_ML
91999608,6,0.540527,0,0,NOT_NOML
91999823,8,0.954102,2,1,REL_ML
92000003,4,0.038605,0,0,NOT_NOML
92000080,8,0.979004,2,0,REL_NOML
92000166,5,0.106506,0,0,NOT_NOML
92000201,8,0.986328,2,1,REL_ML
92000514,7,0.90625,0,0,NOT_NOML
92000623,7,0.827637,2,0,REL_NOML
92000702,4,0.016586,0,0,NOT_NOML
92000818,6,0.593262,0,0,NOT_NOML
92000845,6,0.578125,0,0,NOT_NOML
92001022,6,0.69043,2,1,REL_ML
92001374,7,0.913574,2,1,REL_ML
92001593,6,0.63623,0,0,NOT_NOML
92001623,3,0.003607,0,0,NOT_NOML
92001824,5,0.117371,0,0,NOT_NOML
92001945,6,0.647949,2,1,REL_ML
92002081,6,0.54834,0,1,NOT_ML
92002090,6,0.551758,0,1,NOT_ML
92002234,1,0.000323,0,0,NOT_NOML
92002478,5,0.316162,0,0,NOT_NOML
92003395,4,0.058655,0,0,NOT_NOML
92003480,7,0.924316,2,1,REL_ML
92003550,2,0.001642,0,0,NOT_NOML
92003927,6,0.615723,0,0,NOT_NOML
92003940,6,0.768555,0,0,NOT_NOML
92004057,6,0.599609,0,0,NOT_NOML
92004248,6,0.765137,2,1,REL_ML
92004631,8,0.960938,2,1,REL_ML
92004731,8,0.980957,2,1,REL_ML
92004816,8,0.998535,2,0,REL_NOML
92004828,8,0.995605,2,0,REL_NOML
92004890,7,0.935059,2,1,REL_ML
92005351,6,0.748047,2,0,REL_NOML
92005679,3,0.008316,0,0,NOT_NOML
92005755,5,0.18335,0,0,NOT_NOML
92006141,5,0.243286,0,0,NOT_NOML
92006434,6,0.729004,2,1,REL_ML
92006732,6,0.695312,0,0,NOT_NOML
92006814,4,0.014336,0,0,NOT_NOML
92006865,6,0.519043,0,0,NOT_NOML
92006925,5,0.35083,0,0,NOT_NOML
92006991,6,0.597656,0,1,NOT_ML
92007400,3,0.009232,0,0,NOT_NOML
92008035,3,0.004646,0,0,NOT_NOML
92008731,2,0.002199,0,0,NOT_NOML
92009564,1,0.000417,0,0,NOT_NOML
92010378,0,9.5e-05,0,0,NOT_NOML
92010508,6,0.54248,2,0,REL_NOML
92011504,5,0.123169,0,0,NOT_NOML
92011891,0,8.9e-05,0,0,NOT_NOML
92012804,3,0.003111,0,0,NOT_NOML
92013138,3,0.003736,0,0,NOT_NOML
92013464,4,0.010696,0,0,NOT_NOML
92013853,7,0.948242,2,0,REL_NOML
92014173,3,0.003273,0,0,NOT_NOML
92014541,1,0.000434,0,0,NOT_NOML
92015570,5,0.197754,0,0,NOT_NOML
92016059,3,0.004772,0,0,NOT_NOML
92016528,2,0.001129,0,0,NOT_NOML
92016662,7,0.916016,2,0,REL_NOML
92017137,6,0.790039,0,0,NOT_NOML
92017176,2,0.001255,0,0,NOT_NOML
92017351,6,0.576172,0,0,NOT_NOML
92017509,6,0.79541,0,0,NOT_NOML
92017925,3,0.00589,0,0,NOT_NOML
92020069,7,0.815918,0,0,NOT_NOML
92020164,4,0.014839,0,0,NOT_NOML
92031180,6,0.554688,0,0,NOT_NOML
92031242,4,0.057495,0,0,NOT_NOML
92031977,4,0.037262,0,0,NOT_NOML
92032468,8,0.973633,2,0,REL_NOML
92032592,7,0.942871,2,1,REL_ML
92032649,1,0.000718,0,0,NOT_NOML
92032796,6,0.651855,0,0,NOT_NOML
92032871,6,0.574219,0,0,NOT_NOML
92042889,5,0.108765,0,1,NOT_ML
92042991,6,0.624512,2,0,REL_NOML
92043325,8,0.998535,2,0,REL_NOML
92047136,4,0.023651,0,0,NOT_NOML
92054958,6,0.752441,2,0,REL_NOML
92055729,6,0.500488,2,0,REL_NOML
92055985,7,0.859375,2,0,REL_NOML
92056131,2,0.001957,0,0,NOT_NOML
92056174,7,0.856445,0,0,NOT_NOML
92056578,7,0.877441,0,0,NOT_NOML
92056754,2,0.001024,0,0,NOT_NOML
92057810,1,0.000551,0,0,NOT_NOML
92058228,1,0.000937,0,0,NOT_NOML
92058724,6,0.604492,2,0,REL_NOML
92059901,7,0.851562,2,0,REL_NOML
92060564,7,0.854492,0,0,NOT_NOML
92060686,2,0.002306,0,0,NOT_NOML
92060822,8,0.990723,2,0,REL_NOML
92060893,6,0.576172,2,0,REL_NOML
92061287,8,0.971191,2,0,REL_NOML
92061291,4,0.038391,0,0,NOT_NOML
92061644,2,0.002234,0,0,NOT_NOML
92061691,1,0.00017,0,0,NOT_NOML
92061733,6,0.756836,2,0,REL_NOML
92064144,2,0.001714,0,0,NOT_NOML
92064804,5,0.164307,0,0,NOT_NOML
92065108,6,0.790039,2,0,REL_NOML
92065511,2,0.002611,0,0,NOT_NOML
92065775,1,0.000989,0,0,NOT_NOML
92066065,2,0.001775,0,0,NOT_NOML
92066768,3,0.00502,0,0,NOT_NOML
92067254,6,0.65332,0,0,NOT_NOML
92067350,4,0.011421,0,0,NOT_NOML
92067818,6,0.606934,0,0,NOT_NOML
92068893,6,0.579102,0,0,NOT_NOML
92071052,2,0.002562,0,0,NOT_NOML
92071400,1,0.000497,0,0,NOT_NOML
92072269,0,2.2e-05,0,0,NOT_NOML
92072649,6,0.540527,2,0,REL_NOML
92072659,6,0.779785,0,0,NOT_NOML
92073016,1,0.000782,0,0,NOT_NOML
92073307,6,0.59668,0,0,NOT_NOML
92073335,4,0.016586,0,0,NOT_NOML
92073650,2,0.001889,0,0,NOT_NOML
92074388,6,0.645508,0,0,NOT_NOML
92074396,4,0.048309,0,0,NOT_NOML
92075753,6,0.537598,0,0,NOT_NOML
92075756,6,0.520996,0,1,NOT_ML
92076687,6,0.601562,0,1,NOT_ML
92076763,8,0.993164,2,0,REL_NOML
92077087,6,0.772949,0,0,NOT_NOML
92106501,7,0.833984,0,0,NOT_NOML
92106688,7,0.931641,2,0,REL_NOML
92106745,6,0.712402,0,0,NOT_NOML
92107880,1,0.000669,0,0,NOT_NOML
92119200,5,0.119385,0,0,NOT_NOML
92119484,8,0.989746,2,0,REL_NOML
92119617,6,0.61084,0,1,NOT_ML
92119639,6,0.76123,0,1,NOT_ML
92119673,6,0.557617,0,0,NOT_NOML
92119676,7,0.873047,1,0,BOR_NOML
92119714,3,0.008034,0,0,NOT_NOML
92120227,3,0.003551,0,0,NOT_NOML
92120504,6,0.533691,0,0,NOT_NOML
92120598,6,0.572266,0,0,NOT_NOML
92120704,7,0.884766,2,0,REL_NOML
92120707,8,0.996094,2,0,REL_NOML
92121065,6,0.743652,0,1,NOT_ML
92122491,6,0.604492,2,0,REL_NOML
92122643,4,0.016663,0,0,NOT_NOML
92122685,2,0.001438,0,0,NOT_NOML
92122756,1,0.000166,0,0,NOT_NOML
92122835,3,0.008125,0,0,NOT_NOML
92123093,4,0.027069,0,0,NOT_NOML
92123662,7,0.925293,0,0,NOT_NOML
92124181,6,0.518066,0,0,NOT_NOML
92124227,2,0.001629,0,0,NOT_NOML
92124768,6,0.63623,0,0,NOT_NOML
92124872,5,0.15332,0,0,NOT_NOML
92125015,0,7.8e-05,0,0,NOT_NOML
92125737,8,0.960938,2,0,REL_NOML
92125766,2,0.001161,0,0,NOT_NOML
92126401,3,0.003124,0,0,NOT_NOML
92126982,6,0.534668,0,0,NOT_NOML
92127965,4,0.031982,0,0,NOT_NOML
92127988,2,0.001525,0,0,NOT_NOML
92128565,6,0.541504,0,0,NOT_NOML
92129576,1,0.000823,0,0,NOT_NOML
92129581,1,0.000486,0,0,NOT_NOML
92129614,6,0.570312,0,0,NOT_NOML
92130443,8,0.959473,2,0,REL_NOML
92130863,6,0.56543,0,0,NOT_NOML
92131406,1,0.000648,0,0,NOT_NOML
92131588,2,0.001957,0,0,NOT_NOML
92132636,2,0.002581,0,0,NOT_NOML
92133005,8,0.972168,2,0,REL_NOML
92134703,4,0.052917,0,0,NOT_NOML
92135082,1,0.000269,0,0,NOT_NOML
92135272,2,0.001734,0,0,NOT_NOML
92135316,6,0.696289,2,0,REL_NOML
92135601,6,0.766602,2,0,REL_NOML
92136722,6,0.588379,0,0,NOT_NOML
92137073,6,0.620117,0,0,NOT_NOML
92138593,7,0.930664,2,0,REL_NOML
92138681,2,0.001861,0,0,NOT_NOML
92139082,2,0.001112,0,0,NOT_NOML
92139204,6,0.605469,0,0,NOT_NOML
92140625,1,0.000624,0,0,NOT_NOML
92140705,7,0.844727,0,0,NOT_NOML
92141281,2,0.001057,0,0,NOT_NOML
92142026,6,0.614746,0,0,NOT_NOML
92142135,8,0.958008,2,0,REL_NOML
92142506,3,0.005512,0,0,NOT_NOML
92142515,3,0.005913,0,0,NOT_NOML
92142522,3,0.007011,0,0,NOT_NOML
92142624,6,0.52002,0,0,NOT_NOML
92145880,6,0.599609,2,0,REL_NOML
92146055,6,0.595703,0,0,NOT_NOML
92146224,4,0.013741,0,0,NOT_NOML
92146229,7,0.802734,2,0,REL_NOML
92146276,6,0.712402,2,0,REL_NOML
92146358,6,0.671875,0,0,NOT_NOML
92146929,6,0.741211,0,0,NOT_NOML
92146962,7,0.847656,2,1,REL_ML
92147038,4,0.010986,0,0,NOT_NOML
92147090,6,0.584473,0,1,NOT_ML
92147105,8,0.98584,0,0,NOT_NOML
92147194,6,0.544434,0,0,NOT_NOML
92147306,6,0.65625,0,1,NOT_ML
92147314,6,0.665039,2,0,REL_NOML
92147344,6,0.588379,0,0,NOT_NOML
92147407,6,0.553711,0,0,NOT_NOML
92147442,8,0.96582,0,0,NOT_NOML
92147456,7,0.819824,0,0,NOT_NOML
92147459,8,0.96875,2,0,REL_NOML
92147486,7,0.924316,2,0,REL_NOML
92147593,8,0.994141,2,0,REL_NOML
92148469,6,0.549805,0,1,NOT_ML
92148749,6,0.54541,0,0,NOT_NOML
92148800,8,0.994141,2,1,REL_ML
92148890,7,0.916992,0,0,NOT_NOML
92148915,4,0.027069,0,0,NOT_NOML
92149000,6,0.510254,0,1,NOT_ML
92149001,5,0.301758,0,0,NOT_NOML
92149214,6,0.546387,2,0,REL_NOML
92149224,6,0.574219,0,1,NOT_ML
92149231,1,0.000443,0,0,NOT_NOML
92149640,2,0.002472,0,0,NOT_NOML
92149720,6,0.691406,2,0,REL_NOML
92149963,8,0.978027,2,1,REL_ML
92150070,6,0.588379,0,0,NOT_NOML
92150184,6,0.572266,2,0,REL_NOML
92150281,6,0.567383,0,1,NOT_ML
92150354,6,0.744141,2,1,REL_ML
92150435,6,0.700195,0,1,NOT_ML
92150496,6,0.531738,0,1,NOT_ML
92150517,8,0.97168,2,1,REL_ML
92150639,6,0.680176,0,1,NOT_ML
92150643,8,0.989746,2,1,REL_ML
92150838,7,0.943359,2,1,REL_ML
