docdb_family_id,stratum,score,neuro,ml,verdict,title,abstract
57276407,6,0.544434,0,0,NOT_NOML,CANNULA AND METHOD FOR CONTROLLING DEPTH DURING SURGICAL PROCEDURES,"A disc surgical system is provided having an elongated tubular member housing and an electrosurgical electrode for excising of or shrinking tissue. The instrument includes at least one cannula having an operative end for entering an operative field of a patient, at least one guide wire having a pointed end for piercing tissue, a tapered dilator configured to slide over a guide wire; and a trephine configured to slide over a guide wire. The operative end has threads on an exterior surface of the cannula for engagement with the tissue of the patient."
78682143,6,0.535645,0,0,NOT_NOML,Tumor treatment device based on multi-frequency electric field technology,"The invention provides a tumor treatment device based on a multi-frequency electric field technology. The tumor treatment device comprises a detection device used for detecting a tumor through a signal oscillation detection technology and obtaining a tumor waveform signal; frequency conversion equipment is used for performing electric field frequency analysis on the tumor waveform signal to obtain an analysis result, and performing frequency regulation and control on the tumor according to the analysis result to generate resonant frequency; feedback equipment is used for judging the tumor pre-foaming probabilities of different tissues according to the resonance frequency; according to the method, tumor cells are comprehensively detected, the comprehensiveness of data is maximally guaranteed, the accuracy of tumor cell treatment is enhanced through the electric field frequency analysis, meanwhile, the treatment efficiency is improved, the tumor cells are predicted and treated, and the safety of cells is greatly improved."
56129109,6,0.527832,0,0,NOT_NOML,Electrical Cell-substrate Impedance Sensor (ECIS),An electrical cell-substrate impedance sensor (ECIS) includes a substrate; a catalyst layer formed on the substrate; and a plurality of nanowire electrodes array grown on the catalyst layer. The plurality of nanowire electrodes are configured to measure an electrical response of a biological cell.
95132680,6,0.527832,0,1,NOT_ML,Ellipsoidal fitting online magnetism correction method and device based on function type link neural network,"The invention provides an ellipsoid fitting online magnetism correction method based on a function type link neural network. The ellipsoid fitting online magnetism correction method comprises the following steps: S1, establishing a magnetism correction model; s2, calculating a magnetism correction matrix of the magnetism correction model by adopting an ellipsoid fitting method; s3, constructing a function type link neural network; s4, obtaining an ellipsoid fitting equation by using an ellipsoid fitting method based on the function type link neural network, and calculating through the ellipsoid fitting equation to obtain a corrected magnetism correction matrix; according to the method, an ellipsoid fitting method is adopted to calculate a magnetism correction matrix, a function type link neural network is used to realize online updating of the magnetism correction matrix, assistance of other sensors is not needed, independent magnetism correction can be carried out, and thus the problem that measurement noise is introduced by other sensors is avoided; an online magnetism correction scheme based on a function type link neural network is adopted, and a magnetism correction matrix is obtained through continuous iteration and optimization, so that the complicated process of manual magnetism correction in the using process is avoided, meanwhile, the operand can be greatly reduced, and the operation burden of a processing chip is reduced."
70618151,6,0.522949,0,0,NOT_NOML,Electrocardiogram lead wire and electrocardiogram signal detection device,"The invention relates to an electrocardiogram lead wire and an electrocardiogram signal acquisition device. The electrocardiogram lead wire includes an electrode clamp and a cable; and the cable is electrically connected to the electrode clamp and wound to form at least two coils, and the winding direction of at least one coil is opposite with the winding directions of the other coils. As the winding direction of at least one coil is opposite with the winding directions of the other coils, the directions of the distribution of induced magnetic fields generated by induced current are opposite,and the mutual inductance magnetic fields between the coils in different winding directions can counteract partial induced magnetic fields generated by the electrocardiogram lead wire so as to make the induced magnetic fields smaller, so that the induced current can be inhibited, and noise signals caused by gradient magnetic fields can be eliminated."
62840990,6,0.52002,0,0,NOT_NOML,Pixel architecture and driving scheme for biometric sensing,"Embodiments herein describe an input device that includes a rectangular array of sensor electrodes connected to sensor modules that measure capacitive sensing signals corresponding to the electrodes. During a charge stage, the input device applies a charging voltage to neighboring sensor electrodes in the array. The input device then drives the neighboring sensor electrodes to a reference voltage and measures the amount of charge accumulated on at least one of the sensor electrodes. Because of the parasitic capacitance between the neighboring electrodes, driving these electrodes (even the ones not being measured) to the same charging and reference voltages reduces the effect of the parasitic capacitance on the capacitive sensing measurement. Thus, during the read stage, the measured charge is affected primarily by the capacitance between the sensor electrodes and an input object (e.g., a finger)."
78220983,6,0.51123,0,0,NOT_NOML,Dual-threaded tensioning mechanism for bipolar pencil,"An electrode assembly for an electrosurgical pencil includes an insulative core configured to support an active wire around a peripheral surface thereof and a ground electrode coupled about the insulative core and adapted for insertion within an electrosurgical pencil. A hypotube is disposed between the ground electrode and the active pin and encapsulates the active pin to insulate the active pin from the ground electrode. An active pin is included that is adapted for insertion within the pencil and has a tensioning assembly including: a set screw with threads that engage grooves of the active pin such that, upon rotation, the set screw advances to secure the active wire within the active pin; and a nut is fixed within the hypotube that includes grooves that engage threads of the active pin such that, upon rotation, the active pin translates proximally to tension the active wire about the insulative core."
57061702,6,0.510254,0,0,NOT_NOML,Simple and easy locking front electrode fixing device that leads that takes off,"The utility model relates to a simple and easy locking front electrode fixing device that leads that takes off, including fixed bolster, elastic cord and electrode slice the fixed bolster on the installation have several elastic cords, forming the interval between two adjacent elastic cords, and following the mutual parallel arrangement of length direction of fixed bolster, the one end of each elastic cord is fixed on the fixed bolster, and the other end is the free end, detains through the primary and secondary and installs on the fixed bolster, the electrode slice on be provided with two slot holes, the free end of each elastic cord passes two slot holes in proper order, installs the electrode slice on the elastic cord, this electrode slice is described for the protuberantia with the contact surface of skin, the electrode slice on still be provided with the adapter. The utility model has the advantages that: each electrode atress is even, not influenced by external force, has prevented various interference, and it is clear to trace heart electrograph wave form, it is easy and simple to handle not loaded down with trivial details, practice thrift inspection time, the elastic cord can use repeatedly, does not additionally add patient's laboratory fee and uses."
54700400,6,0.509277,0,0,NOT_NOML,Method and Apparatus for Automated Detection of Suppression of TEOAE by Contralateral Acoustic Stimulation,A method of generating and measuring transiently evoked otoacoustic emissions (TEOAE) acoustic signals generated in the cochlea using automated detection to determine contralateral suppression of TEOAE via statistical analysis of suppressed and unsuppressed responses.
61074466,6,0.503418,0,0,NOT_NOML,COMPOSITIONS AND METHODS FOR TREATING SEIZURE DISORDERS,"Functional analogs of fenfluramine are provided. The subject fenfluramine functional analogs find use in the treatment of a variety of diseases. For example, methods of treating epilepsy by administering a fenfluramine analog to a subject in need thereof are provided. Also provided are methods of treating a neurodegenerative disease in a subject in need thereof. Pharmaceutical compositions for use in practicing the subject methods are also provided."
70849299,7,0.949219,2,0,REL_NOML,SYSTEMS AND METHODS FOR CONDUCTING NEURAL PROCESS-BASED TRANSACTIONS,"Systems and methods for conducting neural process-based transactions are disclosed. According to one embodiment, a system for conducting a neural-based transaction may include a brainwave sensing device that detects brainwave activity for a user; a point of transaction comprising a point of transaction computer processor in communication with the brainwave sensing device; and a back end comprising a back end computer processor that is in communication with the point of transaction. The brainwave sensing device may sense brainwave activity for the user. The back end may receive the brainwave activity sensed by the brainwave sensing device, and may identify an action associated with the brainwave activity. The back end may then communicate the activity to the point of transaction, which may execute the action."
52057068,7,0.946289,2,0,REL_NOML,Transcuataneous electrical nerve stimulation device,"A transcuataneous electrical nerve stimulation device is disclosed, a paste and contact device can be connected with the transcuataneous electrical nerve stimulation device in a plugged manner, the transcuataneous electrical nerve stimulation device supplied an electric current to the paste and contact device, and the paste and contact device comprises a plurality of electrode paste sheets and two electrode probe rods. The transcuataneous electrical nerve stimulation device comprises a vacuum shell body unit, a power source unit arranged in the shell body unit, a plurality of output units that are arranged in the shell body unit at intervals and a control unit electrically connected with the output units, wherein the power source unit is used for providing a power source, the plurality of output units are electrically connected with the power source unit, and the control unit is arranged to penetrate the shell body unit. The control unit comprises a plurality of strength adjusting press buttons that are respectively electrically connected with the output units, each strength adjusting press button can control the current strength of each output unit, adjustment can be made by a user according to requirements of different affected parts, and convenience of operation can be improved."
50237779,7,0.944336,2,0,REL_NOML,BRIAN COOLING SYSTEM,"A clinical grid electrode system for seizure control through local cooling, mapping brain function and me provision of reversible functional ablation. The system includes a modular, scalable, cooling and sensing array composed of a plurality of cooling sensing elements. The system also includes a control system to which die cooling and sensing array is coupled for providing for control and monitoring of die cooling sensing elements making up the cooling and sensing array."
88484277,7,0.943848,2,0,REL_NOML,EEG data correction method and system based on RSVP in simulation environment,"The invention relates to an electroencephalogram data correction method and system based on RSVP in a simulation environment. The method comprises the following steps: extracting key video data acquired by a video acquisition device within a preset time period when a tag trigger signal is sent, determining a real moment when a human eye watches a target image according to eye movement data and the key video data, updating a moment when the tag trigger signal is sent to the real moment, and further correcting an electroencephalogram trigger tag. And the problem of inaccurate electroencephalogram data marking is avoided."
71369363,7,0.939453,2,0,REL_NOML,"Intraoperative nerve electrophysiology monitoring, identifying and examining system","The utility model discloses an intraoperative nerve electrophysiology monitoring, recognizing and examining system which comprises a head probe electrode, a limb probe electrode and a monitoring and early warning instrument. The monitoring and early warning instrument comprises an electrode jack, a neuroelectric signal collector, a high-pass filter, a signal converter, a signal processor, a voiceprompter, a display screen, a data memory, an operation keyboard, a recognition and assessment key, a power supply assembly and a power plug. According to the utility model, the problems that the judgment process of a professional technician is difficult to coordinate with the operation process of a surgeon and an accurate signal and an interference signal in the monitoring process are difficult to distinguish timely and accurately are solved, and meanwhile, a practice technician can quickly accumulate experience and improve the accuracy of monitoring, identifying and judging under the condition of not participating in an operation."
75688525,7,0.938965,2,1,REL_ML,EPILEPTIC SEIZURE DETECTION WITH EEG PREPROCESSING,Methods and systems for detecting seizures include generating two-dimensional frames that each include a first set of elements that store measurements from sensors and a second set of elements that store values calculated from said measurements. The two-dimensional frames are classified using a machine learning model. It is determined that a subject experienced a seizure during a measurement interval based on an output of the machine learning model. A corrective action is performed responsive to the determination that the subject experienced a seizure.
60783816,7,0.937012,2,0,REL_NOML,NEURAL ELECTRODE BASED ON THREE-DIMENSIONAL POROUS GRAPHENE MATERIAL AND APPLICATIONS OF THREE-DIMENSIONAL POROUS GRAPHENE MATERIAL IN PREPARATION OF BONE DEFECT FILLER,"A neural electrode comprises a current generation device (1), a first electrode (3), and a second electrode (4). The current generation device (1) is separately connected to the first electrode (3) and the second electrode (4) by means of conductive metal wires (2), and at least one of the first electrode (3) and the second electrode (4) is a graphene electrode. The graphene electrode is soft, has good stability, and can be repeatedly pressed and folded, and has a very high charge injection efficiency, is used for carrying out electrical stimulation on a heart, a nerve and other tissues and organs, can promote electrical stimulation recovery of nerve cells and thus promote the recovery of nerve functions, and has a good stability in the body. Applications of a mineralized three-dimensional porous graphene material in the preparation of a bone defect filler, and the bone defect filler. The bone defect filler has good biocompatibility, promotes cell proliferation, and increases and induces osteogenic differentiation. The mineralized three-dimensional porous graphene material is put into a solution and is cooled and then is cut into mineralized three-dimensional porous graphene sheets, and a bone defect filler can be obtained after the mineralized three-dimensional porous graphene sheets are dried and sterilized."
22866200,7,0.93457,0,0,NOT_NOML,METHOD AND APPARATUS FOR STIMULATION OF BODY TISSUE,"A system and method for the controlled stimulation of body tissue. The system includes a transmitter, arranged externally to the body, and a receiver implanted within the body and electrically coupled to the tissue to be stimulated. The transmitter is operative to generate a series of radio-frequency energy pulses, each of a prescribed duration. The receiver functions to detect these energy pulses and, in response to the receipt of each energy pulse, to apply at least one electrical pulse of prescribed amplitude and fixed duration to the body tissue. The duration of the radio-frequency energy pulses determines the amplitude of the electrical pulses applied to the tissue. These electrical pulses are preferably produced as pulses of constant current so that the current flow in the body tissue will be independent of the tissue resistance. In addition, these electrical pulses are preferably produced with alternating polarity so as to minimize the possibility of tissue damage."
60495816,7,0.932129,2,0,REL_NOML,Concentration and blinking action extracting device and method,"The invention discloses a concentration and blinking action extracting device and a concentration and blinking action extracting method. The method includes steps of acquiring data packets of electroencephalogram information collected by a dry electrode and a reference electrode; there are multiple data packets; extracting the blinking action according to the electroencephalogram information; confirming a reference verification sum of a first data packet, and calculating to obtain the calculation verification sum according to the first data packet; judging if the calculation vibration sum is equal to the reference verification sum to obtain a first judging result; if the first judging result is that the calculation verification sum is equal to the reference verification sum, calculating to obtain original data according to a character string of the first data packet; extracting the concentration according to the original data; if the first judging result is expressed as that the calculation verification sum is not equal to the reference verification, extracting the reference verification sum of the next data packet. By adopting the extracting device or method disclosed in the invention, the concentration and blinking action can be rapidly extracted, and the cost for the extracting device is reduced."
9511932,7,0.931641,2,0,REL_NOML,Psychotherapy appts. for treatment of patient's brain,"The display screen enables viewing of sync. of activity within left and right sides of brain. The psychotherapy equipment includes a set of stereo headphones (4,5) for applying stereo sound signals through left and right hand channels (6,7) to the patient. The signals have different and specific frequencies. Sensors (10,11,12,13) are attached to the patient's head to receive continuously activity signals representing the activity within respective hemispheres of the brain. Information derived from these sensors is used to control a display (16,17). A microphone and input circuit (9,8) is provided to enable application of additional sound signals to the patient's headphones, for superposition on the initial sound signals, according to the images displayed on the screen."
71964807,7,0.925781,2,0,REL_NOML,Cerebrovascular observation abnormity alarm device,"The utility model relates to a cerebrovascular observation abnormity alarm device. The utility model belongs to the technical field of medical auxiliary detection equipment. Cap comprising a cap body,the cap body is in a hemispherical shell shape. A circular hole is formed in the top; the cap body is fixedly connected with a detection device. A control device is fixedly connected to the side wallof the cap body; a power supply device for supplying power to the control device is fixedly connected to the side wall, away from the control device, of the helmet body, the detection device is electrically connected with the control device, the control device comprises an information storage unit, an information processing unit and an alarm unit, and two ear hanging rings are arranged on the side wall, perpendicular to the connecting line of the control device and the power supply device, of the helmet body; the alarm device is worn on the head of a patient, the detection device feeds back detected brain wave signals to the control device, the control device processes the signals and compares the signals with stored standard information, and when it is detected that the brain wave information exceeds the range of the standard information, the alarm unit responds to alarm."
36079415,7,0.919922,2,0,REL_NOML,Health-caring and therapeutic device controlled by brain wave signal,"The invention relates to a computer control apparatus, especially relates to a computer control apparatus which bases on real time acquisition brain electrical signal, for more specific, this is an apparatus uses attribute data of the brain electrical signal which is extracted from processed, analyzed, calculated real time acquisition brain electrical signal as judgments criterion, and comparing with a plurality of attribute data of the brain electrical signal which is preset in the storage of the computer, and selecting the corresponding or resemblance data, and then triggering control instruction specified by the data, and driving and controlling corresponding apparatus to work in different mode of operation 0 Apparatus suited to the control mode are rapid learning apparatus, health rehabilitation apparatus, physics treat apparatus and so on."
26272848,7,0.918457,2,0,REL_NOML,Electro-convulsive treatment apparatus,"An apparatus for electro-convulsive treatment has means for supplying pulses of current to output terminals P1, P2. An indicator M3 (Fig. 4) indicates the peak current passed during the treatment, the current being sensed at a resistor R1 also used to sense the peak voltage and charge supplied to the patient, voltage and charge being shown on further indicators M2, M4 (Fig. 4). A digital meter may indicate current and voltage and can be used ratiometrically to indicate patient resistance. A capacitor C2 is first charged and then discharged through the patient via a transistor T3 controlled by a circuit CC (Fig. 2) which gives a predetermined number of high current pulses followed by pulses of lower current. Pulse width rate and current amplitude are independently adjustable for both the high and low current pulses. Commutating transistors T4 to T7 controlled by circuit CM allow choice of various unipolar or biphasic pulse outputs, Figs. 3C to 3F. The charge supplied to the patient may be monitored during only the high current pulses (Fig. 5). Meter M1 across capacitor C2 may be calibrated in terms of charge, so that the charge in its reading indicates charge supplied. By monitoring the voltage on capacitor C2 or the signal of charge meter M4, supply of pulses may be stopped automatically when the patient has received a predetermined charge (Fig. 6). The output circuit may be modified to act as a constant current source for certain levels of patient resistance. Transistor T3 to T7 are controlled via opto- isolators I3 to I7. <IMAGE>"
35394688,7,0.913574,2,0,REL_NOML,COCHLEAR STIMULATION DEVICE,"A cochlear implant system is provided that does not require a headpiece. Rather, the external coil used to transfer power and data and control signal to the implant device is integrated into the housing of the external processor. In one embodiment, where the external processor is carried within a behind-the-ear (BTE) module that is worn by a user of the cochlear implant system, the external coil is carried within the BTE module or housing, or formed as part of the ear hook used to hold the BTE module in place. Because the external transfer coil forms an integral part of the external portion of the system, the present invention does not require the use of an implanted magnet. Hence, the cochlear implant system can be described as headpieceless and magnetless (e.g., including a single external device)."
42337509,7,0.909668,0,0,NOT_NOML,Coordinating System Responses Based on an Operator's Cognitive Response to a Relevant Stimulus and to the Position of the Stimulus in the Operator's Field of View,"Neurophysiological responses such as EEG signals of brainwave activity, dilation signals of pupillary response, dwell time signals of eye movement and imaging signals of vascular response are monitored as a correlate of the operator's cognitive response. These responses are processed to determine if there is a significant cognitive response to a stimulus (visual or non-visual) to generate a positive cue. The operator's eye movement is monitored to determine when the operator fixates on the stimulus and the position of the stimulus in the operator's field-of view (FOV). The positive cue and position of the stimulus, and typically the time-stamp of the cue are output triggering a system response. The temporal sequence of cues and stimulus position may be processed to reinforce or reject the cue or refine the stimulus position."
67279060,7,0.901855,2,1,REL_ML,Emotion classifying method based on facial expression and EEG,"The invention relates to an emotion classifying method based on facial expression and EEG, and belongs to the technical field of pattern identification. The emotion classifying method comprises the steps of firstly synchronously collecting facial expression and electroencephalogram (EEG) data, then cutting off EEG data implying emotion information through the change information of the facial expression, and finally performing emotion classification through EEG information after treatment with an emotion classifying algorithm. Compared with an emotion calculating method which is frequently usedat present, the emotion classifying method based on facial expression and EEG provided by the invention has the advantages that facial expression identification is additionally performed in the emotion classifying process to pretreat the EEG data, and emotion components in the EEG data are improved, so that the emotion classifying accuracy rate is increased."
39523788,7,0.88916,0,0,NOT_NOML,Heart stimulator,"A heart stimulator provides a reliable automatic capture threshold search feature. A stimulation pulse generator is connected to at least a ventricular stimulation electrode for delivering electric stimulation pulses to at least the ventricle of the heart. The stimulation pulses generated have a strength depending on a control signal. A sensing stage is connected to an electrode for picking up electric potentials inside at least said ventricle of a heart and a control unit connected to the sensing stage and to the stimulation pulse generator determines points of time for scheduling stimulation pulses, to trigger the stimulation pulse generator so as to deliver a stimulation pulse when scheduled and to put out control signals for controlling the strength of the stimulation pulse. The control unit is further adapted to perform a capture analysis which may take into account extraordinary events."
80527965,7,0.887695,2,0,REL_NOML,Gel electrode,"The utility model discloses a gel electrode, which comprises a gel main body and a porous support structure used for carrying the gel main body, the gel electrode has the advantages that the porous support structure is additionally arranged in the gel main body, so that the gel electrode has the properties of stronger mechanical property, high elasticity, softness, flexibility and stable performance; meanwhile, the advantages of low impedance and high signal-to-noise ratio are achieved; and the gel electrode is environment-friendly and sanitary, is comfortable to wear, and can be used for quickly collecting electroencephalogram without residues."
59088577,7,0.881348,0,0,NOT_NOML,Sensorimotor discs for infants and babies,"In one example, we describe a method and system for infant's development, which is a disc system, with various combinations and extensions. The brain is the only organ that constantly reorganizes itself based on experiences or lack thereof. Babies are born with millions of neurons. Through a process called “pruning”, certain ‘circuits’ are fine-tuned through repeated practice and stimulation. This occurs from birth, throughout early childhood. The purpose of the SensiMo Disc is to provide an infant, e.g., typically, up to the 25 lbs. and/or 29 inches long, sensorimotor stimulation, while lying in a prone or supine position, with minimal active movement of the head or extremities. As the child lays supine or proneon, on the SensiMo disc, the child's tactile, vestibular, and proprioceptive systems are stimulated. This helps develop the child's sensorimotor system. Many other variations and combinations, plus advantages, are discussed."
76671391,7,0.881348,0,1,NOT_ML,Multi-lead electrocardiosignal classification method based on convolutional neural network,"The invention discloses a multi-lead electrocardiosignal classification method based on a convolutional neural network. The multi-lead electrocardiosignal classification method comprises the following steps: (1) acquiring a Chinese cardiovascular disease database CCDD and carrying out data preprocessing; (2) constructing a convolutional neural network that comprises two important components including global feature extraction and local feature extraction, wherein the global feature extraction part fuses the multi-lead electrocardiosignals by using different convolution kernels in different modes, and in the local feature extraction part, different importance of different lead electrocardiosignals on classification tasks is learned by using an attention network; (3) training the model and optimizing hyper-parameters; and (4) evaluating the performance of the model by using the test data set, and judging the classification accuracy. According to the multi-lead electrocardiosignal classification method based on the convolutional neural network, different importance of different leads is learned, electrocardiosignals of different leads are effectively fused, the classification accuracy is improved, and diagnosis of doctors is effectively assisted."
37453851,7,0.877441,2,0,REL_NOML,Communication protocol for implantable mircro-electrical stimulations system,"The invention relates to a communication protocol for implantable micro-stimulation system. The communication protocol of the invention comprises at least one synchronization package, a start-up packet and at least one data frame. The synchronization package is used to enable a synchronization state of the implantable micro-stimulation system. The start-up package connects behind the synchronization package, and is used to enable a read state of the implantable micro-stimulation system. The data frame connects behind the start-up package, and comprises a plurality of items. Each item has at least one bit, and is used to control the implantable micro-stimulation system. The communication protocol of the invention follows the RS232 format to implement control functions. By the communication protocol, the implantable micro-stimulation system can transmit instructions outside the bio-tissue by the radio frequency signals, and generate corresponding electrical stimulation instruction inside the bio-tissue."
63039361,7,0.870605,2,1,REL_ML,SYSTEM AND METHOD FOR MEASURING PERCEPTUAL EXPERIENCES,"There is provided a method for determining perceptual experiences. The method comprises obtaining a plurality of signals acquired by a measurement device comprising a plurality of sensors positioned to measure brain activity of users being measured by the measurement device; providing the plurality of signals, without pre-processing, to a processing system comprising at least one deep learning module, the at least one deep learning module being configured to process the signals to generate at least one capability, wherein combinations of one or more of the at least one capability form the perceptual experiences; and providing an output corresponding to a combination of one or more of the at least one capability to an application utilizing the corresponding perceptual experience."
4894517,7,0.856445,2,0,REL_NOML,SLEEPY ELECTROENCEPHALOGRAM MONITOR,"The utility model provides a drowse electroencephalogram monitor, which can detect whether a user enters drowse state by testing a human body's brain waves, and comprises, a drowse signal pickup device and an alarm device. The utility model is characterized in that the drowse signal pickup device comprises a detector, a pre-amplifier, a low pass filter, an amplifier, a pedestal generator, a comparator, and a delayer. Various additional devices which are controlled by the drowse monitor and are selected according to requirements can be arranged on the output end of the delayer, such as a refrigerating device which can lead the human body to be awaked from drowse state, an automobile brake device which is connected with the automobile brake pedal, a power cutoff device which leads a machine to stop, etc."
74505867,7,0.856445,0,0,NOT_NOML,METHOD FOR ELECTRIC PULSE TREATMENT OF BIOLOGICAL STRUCTURES,"The method for electric pulse treatment of the biological structures comprises the use of pulse current, the use of computer simulated multilevel amplitude and frequency-time modulation , the combination of the heterogeneous and homogenous pulses of low and medium frequency currents with the output signals of the precision digital-analogue stepless generation of the specified shape, namely mono- and bipolar rectangular, delta-shaped, exponential, sinusoid, H- and M-type, trapezoid, triangular pulses as well as the pulses of the natural biopotentials of biological systems. Furthermore, the method comprises plotting the hierarchy of the linearity segments, the reiteration cycles and the hierarchy of the encircling lines, the simulation of current amplitude and the stochastic level of the heterogeneous currents, the use of 1-4 galvanically separated channels of the independent generation of output signal, the use of the interchannel correlation according to the preset algorithm, biocontrol, and biosynchronization."
47178872,7,0.854492,0,0,NOT_NOML,INTERFACE MODULE ALLOWING DELIVERY OF TISSUE STIMULATION AND ELECTROSURGERY THROUGH A COMMON SURGICAL INSTRUMENT,"Concepts presented herein relate to an interface module that can be electrically coupled to an electrical stimulation generator, a radio frequency generator and an instrument. A selection module is coupled to the interface module and operates in a first mode to deliver electrical stimulation signals from the electrical stimulation generator to the instrument and in a second mode to deliver radio frequency signals from the radio frequency generator to the instrument."
93066378,7,0.853516,2,1,REL_ML,Method for realizing hand fine motion motor imagery through electroencephalogram and picture joint coding,"The invention provides a method for realizing hand fine motion motor imagery through electroencephalogram and picture joint coding, which comprises the following steps of: presetting an electroencephalogram pre-training model, training and analyzing the attention of a user in a video watching period, obtaining a target image corresponding to a target object expected to be captured by the user, and extracting an embedded vector of the target image; collecting an electroencephalogram signal when a user imaginates to grab a target object by adopting multiple preset hand fine actions during watching a video, and encoding the electroencephalogram signal through a trained electroencephalogram encoder in the electroencephalogram pre-training model to obtain an embedded vector of the electroencephalogram signal; and splicing the embedded vectors corresponding to the target image and the electroencephalogram signals, decoding the electroencephalogram signals facing a plurality of preset hand fine actions, and directly mapping the hand fine action motor imagery to the five-finger dexterous hand. The five-finger dexterous hand is used for decoding hand fine motion motor imagery based on a non-invasive brain-computer interface technology to help a user with a damaged function to freely control the five-finger dexterous hand to grab an object."
93749320,7,0.852539,2,0,REL_NOML,Transcranial ultrasonic integrated device,"The invention belongs to the technical field of medical instruments, and discloses a transcranial ultrasonic integrated device which comprises a head device and a main control device. The head device comprises an ultrasonic multi-array element array combination; the ultrasonic multi-array-element array combination comprises a plurality of integrated units, each integrated unit comprises a single-array-element transducer and a magnetic resonance coil, and the magnetic resonance coil is arranged on the outer side of the single-array-element transducer in a surrounding mode; the main control device comprises an ultrasonic system, an MRI system and a data operation system; the data operation system is in communication connection with the ultrasonic system and the MRI system; the ultrasonic multi-array-element array combination is in communication connection with the ultrasonic system and the magnetic resonance graphic processing system. By combining magnetic resonance imaging and transcranial ultrasound, the focus can be accurately imaged, and the ultrasound can accurately select a combination mode of a single array element array according to magnetic resonance image guidance, so that a focal region is accurately positioned to the focus of brain tissue."
93257300,7,0.849609,2,0,REL_NOML,"FULLY IMPLANTABLE SPEECH NEUROPROSTHESIS DEVICE, SYSTEM AND METHODS FOR USING SAME","Fully implantable speech neuroprosthesis devices and systems are provided. Aspects of the present invention include an in vivo positionable device, comprising: a housing, a first component extending from the housing in a first plane and a second component extending from the housing in a second plane parallel to the first plane, wherein the first plane and the second plane are non-overlapping. Further aspects of the present invention include a detection system, comprising: an in vivo positionable sensor comprising a device according to the present disclosure and an ex vivo power supply unit connectable to the sensor. Still further aspects of the present invention include an in vivo positionable sensor comprising a device according to the present disclosure and an ex vivo receiver unit operably connected to the sensor. Also provided are methods for using devices and systems of the present invention, such as in connection with speech decoding and/or synthesis."
38779669,7,0.84668,0,0,NOT_NOML,Electromedical implant,"The device (20`) has an external transceiver device (10) transmitting and receiving wirelessly transmitted data e.g. technical data. A waking unit switches the transceiver device from a turned-off state into a fully operational state by a waking signal. A waking control unit outputs the waking signal to the transceiver device, if a low-power receiver outputs a sequence of output signals, which identifies that the low-power receiver has detected a series of transmissions of sufficient signal strength in various frequency ranges."
53698693,7,0.845703,2,0,REL_NOML,Electrode cap,"The utility model discloses an electrode cap belongs to the electrode field of specially adapted for EEG art, the cap body including the elasticity material, a plurality of electrode locating holes is provided on the cap body, electrode locating installs the conducting rod in the hole, said conducting rod passes said electrode locating hole, the one end of conducting rod be equipped with the electrode. The utility model discloses aim at provides an electrode cap to effective consumption and effective reduction that reduces electrically conductive gel detects consuming timely."
54850165,7,0.845703,0,0,NOT_NOML,METHOD AND DEVICE FOR BIOELECTRIC PHYSIOLOGICAL SIGNAL ACQUISITION AND PROCESSING,"A method for bioelectric physiological signal acquisition and processing comprising: - a first signal processing operation comprising: /a/ acquiring a first analog signal, /b/ converting the first analog signal in a first digital signal with a first bit depth, /c/ transferring the first digital signal with the first bit depth to a microprocessor; - upon reception of a signal to switch from a first operating mode to a second operating mode, a second signal processing operation comprising: /e/ acquiring a second analog signal, /f/ converting the second analog signal in a second digital signal with a first bit depth, /g/ converting the second digital signal with the first bit depth to a converted second digital signal with a second bit depth, /h/ transferring the converted second digital signal to the microprocessor, and /i/ processing the transferred signal on the microprocessor."
94059156,7,0.84375,2,1,REL_ML,Method for fMRI data embedding and pattern recognition based on attention mechanism,"The invention discloses an attention mechanism-based fMRI data embedding and pattern recognition method. The method comprises the following steps of: acquiring fMRI data, MRI data and field domain information of predetermined different types of crowds; calibrating the fMRI data through the field domain information; registering the calibrated fMRI data to the MRI data; performing brain partitioning on the registered data to obtain 360 brain sub-regions; performing data recombination on the partitioned data; and inputting the recombined data into the attention network for pattern recognition. According to the fMRI data embedding and pattern recognition method based on the attention mechanism, fMRI time sequences are recombined and put into a network with the attention mechanism, and multi-classification of brain patterns is achieved."
89511368,7,0.841797,0,1,NOT_ML,"System, apparatus and method for spiking neural network","Systems and associated methods for constructing neural networks (NN) without the benefit of predefined output spike times or predefined network architecture. Functions are constructed from other functions determined from an input construction training set of output variable type. Method aspects of the neural network modeler may comprise partitioning the construction training set, representing the partitions, restricting the representations, constructing subfunctions from the restrictions, and combining the subfunctions to model the target function. Specifically, subfunctions represented from partition-specific neural networks of output value type are created using two fundamental composition operations: same-constant composition and different-constants composition. Different choices of weights and delays lead to different NNs with different output spikes that implement the same function."
